train_params/lambda_sparsity,train/grad_norm,train_params/lambda_orient,train_params/lambda_opaque,train/loss_opaque,lr-Adam/geometry,step,train/max_step,train/loss_orient,epoch,train/loss_sparsity,lr-Adam/background,train_params/lambda_sds,train/loss_sds,train/min_step
1.0,99.71959686279297,36.53200149536133,0.0,0.22037267684936523,,134,980.0,0.07211700081825256,0,0.4850429594516754,,1.0,4971.9990234375,20.0
,,,,,0.01,135,,,,,0.001,,,
1.0,181.07273864746094,36.72999954223633,0.0,0.10079146176576614,,135,980.0,0.0600670650601387,0,0.2717939019203186,,1.0,16393.66796875,20.0
,,,,,0.01,136,,,,,0.001,,,
1.0,321.113037109375,36.928001403808594,0.0,0.10578878223896027,,136,980.0,0.0657731294631958,0,0.3090077340602875,,1.0,51556.7890625,20.0
,,,,,0.01,137,,,,,0.001,,,
1.0,166.8634490966797,37.125999450683594,0.0,0.09248749911785126,,137,980.0,0.06865812093019485,0,0.2909376621246338,,1.0,13921.7041015625,20.0
,,,,,0.01,138,,,,,0.001,,,
1.0,215.51406860351562,37.32400131225586,0.0,0.14398705959320068,,138,980.0,0.07007857412099838,0,0.43774181604385376,,1.0,23223.15625,20.0
,,,,,0.01,139,,,,,0.001,,,
1.0,165.9182586669922,37.52199935913086,0.0,0.12099922448396683,,139,980.0,0.06889846175909042,0,0.3778139352798462,,1.0,13764.43359375,20.0
,,,,,0.01,140,,,,,0.001,,,
1.0,302.8662414550781,37.720001220703125,0.0,0.11989520490169525,,140,980.0,0.08422819525003433,0,0.39768141508102417,,1.0,45863.98046875,20.0
,,,,,0.01,141,,,,,0.001,,,
1.0,195.60325622558594,37.917999267578125,0.0,0.17881318926811218,,141,980.0,0.08903978765010834,0,0.6576910614967346,,1.0,19130.31640625,20.0
,,,,,0.01,142,,,,,0.001,,,
1.0,177.6240692138672,38.11600112915039,0.0,0.14410042762756348,,142,980.0,0.07500836998224258,0,0.5134477615356445,,1.0,15775.15625,20.0
,,,,,0.01,143,,,,,0.001,,,
1.0,239.17578125,38.31399917602539,0.0,0.09094983339309692,,143,980.0,0.07109782099723816,0,0.3131893277168274,,1.0,28602.52734375,20.0
,,,,,0.01,144,,,,,0.001,,,
1.0,311.6287841796875,38.512001037597656,0.0,0.13095539808273315,,144,980.0,0.08136537671089172,0,0.42785853147506714,,1.0,48556.25,20.0
,,,,,0.01,145,,,,,0.001,,,
1.0,92.50238800048828,38.709999084472656,0.0,0.14209212362766266,,145,980.0,0.06968958675861359,0,0.4567413330078125,,1.0,4278.345703125,20.0
,,,,,0.01,146,,,,,0.001,,,
1.0,31.363672256469727,38.90800094604492,0.0,0.14484000205993652,,146,980.0,0.07929998636245728,0,0.5190819501876831,,1.0,491.84002685546875,20.0
,,,,,0.01,147,,,,,0.001,,,
1.0,60.77609634399414,39.10599899291992,0.0,0.12988978624343872,,147,980.0,0.0891636535525322,0,0.528564453125,,1.0,1846.866943359375,20.0
,,,,,0.01,148,,,,,0.001,,,
1.0,227.2969207763672,39.30400085449219,0.0,0.1098068356513977,,148,980.0,0.07632767409086227,0,0.34853875637054443,,1.0,25831.9453125,20.0
,,,,,0.01,149,,,,,0.001,,,
1.0,142.5402069091797,39.50199890136719,0.0,0.13542047142982483,,149,980.0,0.0676911473274231,0,0.4436850845813751,,1.0,10158.85546875,20.0
,,,,,0.01,150,,,,,0.001,,,
1.0,171.0417022705078,39.70000076293945,0.0,0.07907599210739136,,150,980.0,0.07190867513418198,0,0.34577128291130066,,1.0,14627.6318359375,20.0
,,,,,0.01,151,,,,,0.001,,,
1.0,29.433088302612305,39.89799880981445,0.0,0.14050695300102234,,151,980.0,0.07079079002141953,0,0.493703693151474,,1.0,433.1533203125,20.0
,,,,,0.01,152,,,,,0.001,,,
1.0,165.03221130371094,40.09600067138672,0.0,0.09544754028320312,,152,980.0,0.08031687885522842,0,0.47117093205451965,,1.0,13617.8154296875,20.0
,,,,,0.01,153,,,,,0.001,,,
1.0,228.4057159423828,40.29399871826172,0.0,0.15264958143234253,,153,980.0,0.07880876958370209,0,0.4671128988265991,,1.0,26084.5859375,20.0
,,,,,0.01,154,,,,,0.001,,,
1.0,105.98485565185547,40.492000579833984,0.0,0.08730003237724304,,154,980.0,0.07339852303266525,0,0.37655264139175415,,1.0,5616.3955078125,20.0
,,,,,0.01,155,,,,,0.001,,,
1.0,142.57020568847656,40.689998626708984,0.0,0.12098217010498047,,155,980.0,0.08022203296422958,0,0.39189857244491577,,1.0,10163.1318359375,20.0
,,,,,0.01,156,,,,,0.001,,,
1.0,188.4602813720703,40.88800048828125,0.0,0.1077701672911644,,156,980.0,0.06745398044586182,0,0.3922775387763977,,1.0,17758.638671875,20.0
,,,,,0.01,157,,,,,0.001,,,
1.0,185.48281860351562,41.08599853515625,0.0,0.10886634141206741,,157,980.0,0.09253448992967606,0,0.7620741724967957,,1.0,17201.9375,20.0
,,,,,0.01,158,,,,,0.001,,,
1.0,299.4488830566406,41.284000396728516,0.0,0.11718954145908356,,158,980.0,0.06721775233745575,0,0.43685585260391235,,1.0,44834.8125,20.0
,,,,,0.01,159,,,,,0.001,,,
1.0,32.09600830078125,41.481998443603516,0.0,0.07226477563381195,,159,980.0,0.07507450878620148,0,0.32323792576789856,,1.0,515.0768432617188,20.0
,,,,,0.01,160,,,,,0.001,,,
1.0,17.144210815429688,41.68000030517578,0.0,0.07827939093112946,,160,980.0,0.08055444061756134,0,0.3631330728530884,,1.0,146.9619903564453,20.0
,,,,,0.01,161,,,,,0.001,,,
1.0,133.1256561279297,41.87799835205078,0.0,0.14581644535064697,,161,980.0,0.07494434714317322,0,0.6151806116104126,,1.0,8861.2197265625,20.0
,,,,,0.01,162,,,,,0.001,,,
1.0,407.9920654296875,42.07600021362305,0.0,0.09701508283615112,,162,980.0,0.07494491338729858,0,0.5354678630828857,,1.0,83228.765625,20.0
,,,,,0.01,163,,,,,0.001,,,
1.0,323.5885314941406,42.27399826049805,0.0,0.09056547284126282,,163,980.0,0.08017677068710327,0,0.4580533504486084,,1.0,52354.7734375,20.0
,,,,,0.01,164,,,,,0.001,,,
1.0,192.43505859375,42.47200012207031,0.0,0.1012730598449707,,164,980.0,0.07704418897628784,0,0.5253424048423767,,1.0,18515.625,20.0
,,,,,0.01,165,,,,,0.001,,,
1.0,164.41600036621094,42.66999816894531,0.0,0.0964374840259552,,165,980.0,0.07791782915592194,0,0.44028085470199585,,1.0,13516.310546875,20.0
,,,,,0.01,166,,,,,0.001,,,
1.0,242.178955078125,42.86800003051758,0.0,0.10073339194059372,,166,980.0,0.08229321986436844,0,0.6411070823669434,,1.0,29325.32421875,20.0
,,,,,0.01,167,,,,,0.001,,,
1.0,108.49309539794922,43.066001892089844,0.0,0.12987974286079407,,167,980.0,0.09072905033826828,0,0.7825202345848083,,1.0,5885.3759765625,20.0
,,,,,0.01,168,,,,,0.001,,,
1.0,194.29421997070312,43.263999938964844,0.0,0.08468891680240631,,168,980.0,0.09095367789268494,0,0.8888594508171082,,1.0,18875.12109375,20.0
,,,,,0.01,169,,,,,0.001,,,
1.0,290.9442443847656,43.46200180053711,0.0,0.13513806462287903,,169,980.0,0.07441047579050064,0,0.6333039402961731,,1.0,42324.2734375,20.0
,,,,,0.01,170,,,,,0.001,,,
1.0,110.717041015625,43.65999984741211,0.0,0.14577364921569824,,170,980.0,0.07334715873003006,0,0.7787855863571167,,1.0,6129.1318359375,20.0
,,,,,0.01,171,,,,,0.001,,,
1.0,30.33785057067871,43.858001708984375,0.0,0.12620657682418823,,171,980.0,0.07333997637033463,0,0.4980494976043701,,1.0,460.19256591796875,20.0
,,,,,0.01,172,,,,,0.001,,,
1.0,134.41151428222656,44.055999755859375,0.0,0.13335737586021423,,172,980.0,0.0840405523777008,0,0.4927423596382141,,1.0,9033.228515625,20.0
,,,,,0.01,173,,,,,0.001,,,
1.0,4.239592552185059,44.25400161743164,0.0,0.10983242094516754,,173,980.0,0.06795036792755127,0,0.41732728481292725,,1.0,8.98707103729248,20.0
,,,,,0.01,174,,,,,0.001,,,
1.0,114.26773834228516,44.45199966430664,0.0,0.1131061390042305,,174,980.0,0.07889782637357712,0,0.4038625955581665,,1.0,6528.5576171875,20.0
,,,,,0.01,175,,,,,0.001,,,
1.0,67.46073913574219,44.650001525878906,0.0,0.08412207663059235,,175,980.0,0.07172494381666183,0,0.4143615961074829,,1.0,2275.4755859375,20.0
,,,,,0.01,176,,,,,0.001,,,
1.0,231.56680297851562,44.847999572753906,0.0,0.10522584617137909,,176,980.0,0.0789409652352333,0,0.5708281993865967,,1.0,26811.591796875,20.0
,,,,,0.01,177,,,,,0.001,,,
1.0,50.99296569824219,45.04600143432617,0.0,0.156856968998909,,177,980.0,0.07452297955751419,0,0.6239786148071289,,1.0,1300.1414794921875,20.0
,,,,,0.01,178,,,,,0.001,,,
1.0,74.62108612060547,45.24399948120117,0.0,0.1722550392150879,,178,980.0,0.08553097397089005,0,0.6134154200553894,,1.0,2784.1533203125,20.0
,,,,,0.01,179,,,,,0.001,,,
1.0,50.76814651489258,45.44200134277344,0.0,0.13330039381980896,,179,980.0,0.077596016228199,0,0.5405223369598389,,1.0,1288.702392578125,20.0
,,,,,0.01,180,,,,,0.001,,,
1.0,115.88155364990234,45.63999938964844,0.0,0.12546469271183014,,180,980.0,0.07276353240013123,0,0.5699119567871094,,1.0,6714.267578125,20.0
,,,,,0.01,181,,,,,0.001,,,
1.0,125.32819366455078,45.8380012512207,0.0,0.10961461812257767,,181,980.0,0.07518667727708817,0,0.4260179102420807,,1.0,7853.578125,20.0
,,,,,0.01,182,,,,,0.001,,,
1.0,168.50137329101562,46.0359992980957,0.0,0.10439728200435638,,182,980.0,0.08894050121307373,0,0.7567980289459229,,1.0,14196.357421875,20.0
,,,,,0.01,183,,,,,0.001,,,
1.0,160.05075073242188,46.23400115966797,0.0,0.15550053119659424,,183,980.0,0.08853870630264282,0,0.7567441463470459,,1.0,12808.12109375,20.0
,,,,,0.01,184,,,,,0.001,,,
1.0,37.770751953125,46.43199920654297,0.0,0.1509648561477661,,184,980.0,0.08562010526657104,0,0.6238627433776855,,1.0,713.31494140625,20.0
,,,,,0.01,185,,,,,0.001,,,
1.0,198.9086456298828,46.630001068115234,0.0,0.1142003983259201,,185,980.0,0.07782498747110367,0,0.44746628403663635,,1.0,19782.322265625,20.0
,,,,,0.01,186,,,,,0.001,,,
1.0,140.91566467285156,46.827999114990234,0.0,0.1348373293876648,,186,980.0,0.0778503268957138,0,0.6283001899719238,,1.0,9928.61328125,20.0
,,,,,0.01,187,,,,,0.001,,,
1.0,118.50028991699219,47.0260009765625,0.0,0.11219445616006851,,187,980.0,0.07966958731412888,0,0.5443078279495239,,1.0,7021.1591796875,20.0
,,,,,0.01,188,,,,,0.001,,,
1.0,152.46717834472656,47.2239990234375,0.0,0.11249371618032455,,188,980.0,0.08132489025592804,0,0.658035159111023,,1.0,11623.12109375,20.0
,,,,,0.01,189,,,,,0.001,,,
1.0,73.64745330810547,47.422000885009766,0.0,0.08540438115596771,,189,980.0,0.06751502305269241,0,0.38904422521591187,,1.0,2711.9736328125,20.0
,,,,,0.01,190,,,,,0.001,,,
1.0,339.2053527832031,47.619998931884766,0.0,0.1586669683456421,,190,980.0,0.0755549967288971,0,0.49735701084136963,,1.0,57530.140625,20.0
,,,,,0.01,191,,,,,0.001,,,
1.0,126.8240737915039,47.81800079345703,0.0,0.1361687183380127,,191,980.0,0.08244933187961578,0,0.6485484838485718,,1.0,8042.17236328125,20.0
,,,,,0.01,192,,,,,0.001,,,
1.0,115.3362808227539,48.01599884033203,0.0,0.12211444228887558,,192,980.0,0.07356014847755432,0,0.6911332607269287,,1.0,6651.228515625,20.0
,,,,,0.01,193,,,,,0.001,,,
1.0,256.4217529296875,48.2140007019043,0.0,0.09327884018421173,,193,980.0,0.07177039980888367,0,0.40072524547576904,,1.0,32876.0546875,20.0
,,,,,0.01,194,,,,,0.001,,,
1.0,40.02824401855469,48.4119987487793,0.0,0.11605261266231537,,194,980.0,0.07454103231430054,0,0.6125503778457642,,1.0,801.130126953125,20.0
,,,,,0.01,195,,,,,0.001,,,
1.0,177.5961151123047,48.61000061035156,0.0,0.10013202577829361,,195,980.0,0.08412586152553558,0,0.9185129404067993,,1.0,15770.19140625,20.0
,,,,,0.01,196,,,,,0.001,,,
1.0,152.20823669433594,48.80799865722656,0.0,0.08593831956386566,,196,980.0,0.09022358059883118,0,0.6638404130935669,,1.0,11583.673828125,20.0
,,,,,0.01,197,,,,,0.001,,,
1.0,52.301204681396484,49.00600051879883,0.0,0.14684301614761353,,197,980.0,0.08252828568220139,0,0.6051880121231079,,1.0,1367.7080078125,20.0
,,,,,0.01,198,,,,,0.001,,,
1.0,80.0003433227539,49.20399856567383,0.0,0.16357001662254333,,198,980.0,0.08470503985881805,0,0.6880425214767456,,1.0,3200.02734375,20.0
,,,,,0.01,199,,,,,0.001,,,
1.0,159.84622192382812,49.402000427246094,0.0,0.1363050937652588,,199,980.0,0.08364828675985336,0,0.8502026796340942,,1.0,12775.40625,20.0
,,,,,0.01,200,,,,,0.001,,,
1.0,239.87594604492188,49.599998474121094,0.0,0.11946842074394226,,200,980.0,0.08220473676919937,0,0.5306860208511353,,1.0,28770.234375,20.0
,,,,,0.01,201,,,,,0.001,,,
1.0,254.97067260742188,49.79800033569336,0.0,0.138003870844841,,201,980.0,0.08216592669487,0,0.650393545627594,,1.0,32505.0234375,20.0
,,,,,0.01,202,,,,,0.001,,,
1.0,148.0585479736328,49.99599838256836,0.0,0.06190847232937813,,202,980.0,0.08089596033096313,0,0.46523845195770264,,1.0,10960.6669921875,20.0
,,,,,0.01,203,,,,,0.001,,,
1.0,57.145328521728516,50.194000244140625,0.0,0.13604062795639038,,203,980.0,0.08280272036790848,0,0.7564742565155029,,1.0,1632.794189453125,20.0
,,,,,0.01,204,,,,,0.001,,,
1.0,179.66758728027344,50.391998291015625,0.0,0.09746496379375458,,204,980.0,0.07166195660829544,0,0.46992403268814087,,1.0,16140.220703125,20.0
,,,,,0.01,205,,,,,0.001,,,
1.0,146.98744201660156,50.59000015258789,0.0,0.15570449829101562,,205,980.0,0.0860065370798111,0,0.7801769971847534,,1.0,10802.654296875,20.0
,,,,,0.01,206,,,,,0.001,,,
1.0,43.80690002441406,50.78799819946289,0.0,0.11149264872074127,,206,980.0,0.07844202220439911,0,0.6398458480834961,,1.0,959.5222778320312,20.0
,,,,,0.01,207,,,,,0.001,,,
1.0,163.546875,50.986000061035156,0.0,0.09211976826190948,,207,980.0,0.07427974045276642,0,0.43525922298431396,,1.0,13373.7900390625,20.0
,,,,,0.01,208,,,,,0.001,,,
1.0,101.92121887207031,51.183998107910156,0.0,0.08907388895750046,,208,980.0,0.08614948391914368,0,0.9581471085548401,,1.0,5193.9677734375,20.0
,,,,,0.01,209,,,,,0.001,,,
1.0,33.23992919921875,51.38199996948242,0.0,0.06680995225906372,,209,980.0,0.09218104183673859,0,0.5063592195510864,,1.0,552.4463500976562,20.0
,,,,,0.01,210,,,,,0.001,,,
1.0,124.83500671386719,51.58000183105469,0.0,0.15439192950725555,,210,980.0,0.07974947243928909,0,0.6916190385818481,,1.0,7791.8896484375,20.0
,,,,,0.01,211,,,,,0.001,,,
1.0,74.34558868408203,51.77799987792969,0.0,0.07922366261482239,,211,980.0,0.09032244980335236,0,0.9393724203109741,,1.0,2763.63330078125,20.0
,,,,,0.01,212,,,,,0.001,,,
1.0,109.91178131103516,51.97600173950195,0.0,0.11024381220340729,,212,980.0,0.07774872332811356,0,0.46990758180618286,,1.0,6040.29931640625,20.0
,,,,,0.01,213,,,,,0.001,,,
1.0,137.66195678710938,52.17399978637695,0.0,0.11034581065177917,,213,980.0,0.07750914990901947,0,0.7035058736801147,,1.0,9475.40625,20.0
,,,,,0.01,214,,,,,0.001,,,
1.0,106.84357452392578,52.37200164794922,0.0,0.09870566427707672,,214,980.0,0.07618257403373718,0,0.4230295419692993,,1.0,5707.7744140625,20.0
,,,,,0.01,215,,,,,0.001,,,
1.0,138.4015350341797,52.56999969482422,0.0,0.09396177530288696,,215,980.0,0.07067033648490906,0,0.5846322774887085,,1.0,9577.4921875,20.0
,,,,,0.01,216,,,,,0.001,,,
1.0,56.38019561767578,52.768001556396484,0.0,0.13211166858673096,,216,980.0,0.0795726552605629,0,0.6097529530525208,,1.0,1589.363037109375,20.0
,,,,,0.01,217,,,,,0.001,,,
1.0,47.65696716308594,52.965999603271484,0.0,0.11220431327819824,,217,980.0,0.07219235599040985,0,0.8307649493217468,,1.0,1135.59326171875,20.0
,,,,,0.01,218,,,,,0.001,,,
1.0,162.3668975830078,53.16400146484375,0.0,0.09827437996864319,,218,980.0,0.0794990137219429,0,0.3913089632987976,,1.0,13181.505859375,20.0
,,,,,0.01,219,,,,,0.001,,,
1.0,107.8343734741211,53.36199951171875,0.0,0.10557257384061813,,219,980.0,0.0774879977107048,0,0.5914306640625,,1.0,5814.1259765625,20.0
,,,,,0.01,220,,,,,0.001,,,
1.0,78.92261505126953,53.560001373291016,0.0,0.1514453887939453,,220,980.0,0.08527470380067825,0,0.69642573595047,,1.0,3114.389404296875,20.0
,,,,,0.01,221,,,,,0.001,,,
1.0,12.365874290466309,53.757999420166016,0.0,0.11673219501972198,,221,980.0,0.07107828557491302,0,0.48480352759361267,,1.0,76.45742797851562,20.0
,,,,,0.01,222,,,,,0.001,,,
1.0,44.216468811035156,53.95600128173828,0.0,0.06848561763763428,,222,980.0,0.06850551813840866,0,0.6394057869911194,,1.0,977.5480346679688,20.0
,,,,,0.01,223,,,,,0.001,,,
1.0,145.28750610351562,54.15399932861328,0.0,0.11636525392532349,,223,980.0,0.07259189337491989,0,0.5598289370536804,,1.0,10554.2294921875,20.0
,,,,,0.01,224,,,,,0.001,,,
1.0,49.30564880371094,54.35200119018555,0.0,0.09160730242729187,,224,980.0,0.07013511657714844,0,0.554571270942688,,1.0,1215.5234375,20.0
,,,,,0.01,225,,,,,0.001,,,
1.0,193.8451385498047,54.54999923706055,0.0,0.0831073522567749,,225,980.0,0.07440415769815445,0,0.36291199922561646,,1.0,18787.96875,20.0
,,,,,0.01,226,,,,,0.001,,,
1.0,254.71339416503906,54.74800109863281,0.0,0.15173982083797455,,226,980.0,0.08103077113628387,0,0.5775028467178345,,1.0,32439.45703125,20.0
,,,,,0.01,227,,,,,0.001,,,
1.0,203.039794921875,54.94599914550781,0.0,0.0968354269862175,,227,980.0,0.07160863280296326,0,0.4643750786781311,,1.0,20612.580078125,20.0
,,,,,0.01,228,,,,,0.001,,,
1.0,66.2421875,55.14400100708008,0.0,0.147025004029274,,228,980.0,0.08566880971193314,0,0.680609941482544,,1.0,2194.013916015625,20.0
,,,,,0.01,229,,,,,0.001,,,
1.0,132.58212280273438,55.34199905395508,0.0,0.09702694416046143,,229,980.0,0.07811669260263443,0,0.42030882835388184,,1.0,8789.009765625,20.0
,,,,,0.01,230,,,,,0.001,,,
1.0,78.66852569580078,55.540000915527344,0.0,0.09937391430139542,,230,980.0,0.08349805325269699,0,0.4637308120727539,,1.0,3094.36865234375,20.0
,,,,,0.01,231,,,,,0.001,,,
1.0,215.20802307128906,55.737998962402344,0.0,0.09166576713323593,,231,980.0,0.08946199715137482,0,0.6487858295440674,,1.0,23157.24609375,20.0
,,,,,0.01,232,,,,,0.001,,,
1.0,131.68528747558594,55.93600082397461,0.0,0.13928377628326416,,232,980.0,0.08024009317159653,0,0.5271130800247192,,1.0,8670.5078125,20.0
,,,,,0.01,233,,,,,0.001,,,
1.0,45.57333755493164,56.13399887084961,0.0,0.11022888123989105,,233,980.0,0.07639824599027634,0,0.5160760879516602,,1.0,1038.464599609375,20.0
,,,,,0.01,234,,,,,0.001,,,
1.0,265.7268371582031,56.332000732421875,0.0,0.11060784757137299,,234,980.0,0.07727929204702377,0,0.6207020282745361,,1.0,35305.375,20.0
,,,,,0.01,235,,,,,0.001,,,
1.0,106.291748046875,56.529998779296875,0.0,0.10098449885845184,,235,980.0,0.07492019981145859,0,0.4302617013454437,,1.0,5648.9677734375,20.0
,,,,,0.01,236,,,,,0.001,,,
1.0,40.33428955078125,56.72800064086914,0.0,0.12827545404434204,,236,980.0,0.09203299134969711,0,0.8591294288635254,,1.0,813.427490234375,20.0
,,,,,0.01,237,,,,,0.001,,,
1.0,152.96060180664062,56.92599868774414,0.0,0.10271131992340088,,237,980.0,0.08083850145339966,0,0.8975579738616943,,1.0,11698.4716796875,20.0
,,,,,0.01,238,,,,,0.001,,,
1.0,271.2484130859375,57.124000549316406,0.0,0.07657456398010254,,238,980.0,0.09138136357069016,0,0.5083016157150269,,1.0,36787.8515625,20.0
,,,,,0.01,239,,,,,0.001,,,
1.0,121.3768081665039,57.321998596191406,0.0,0.12324825674295425,,239,980.0,0.08521793782711029,0,0.5565832853317261,,1.0,7366.1650390625,20.0
,,,,,0.01,240,,,,,0.001,,,
1.0,81.24024200439453,57.52000045776367,0.0,0.118059903383255,,240,980.0,0.08287069201469421,0,0.4693906903266907,,1.0,3299.98876953125,20.0
,,,,,0.01,241,,,,,0.001,,,
1.0,225.66004943847656,57.71799850463867,0.0,0.09367801994085312,,241,980.0,0.07564856857061386,0,0.3870932161808014,,1.0,25461.23046875,20.0
,,,,,0.01,242,,,,,0.001,,,
1.0,173.3828582763672,57.91600036621094,0.0,0.10548823326826096,,242,980.0,0.07892336696386337,0,0.45749539136886597,,1.0,15030.80859375,20.0
,,,,,0.01,243,,,,,0.001,,,
1.0,304.4679260253906,58.11399841308594,0.0,0.08936749398708344,,243,980.0,0.07386092841625214,0,0.3621964752674103,,1.0,46350.36328125,20.0
,,,,,0.01,244,,,,,0.001,,,
1.0,296.8800964355469,58.3120002746582,0.0,0.14932331442832947,,244,980.0,0.08511970192193985,0,0.8452650308609009,,1.0,44068.89453125,20.0
,,,,,0.01,245,,,,,0.001,,,
1.0,121.49089050292969,58.5099983215332,0.0,0.14552396535873413,,245,980.0,0.07883045822381973,0,0.8653837442398071,,1.0,7380.01806640625,20.0
,,,,,0.01,246,,,,,0.001,,,
1.0,19.805150985717773,58.70800018310547,0.0,0.150960773229599,,246,980.0,0.07684865593910217,0,0.7741591930389404,,1.0,196.12200927734375,20.0
,,,,,0.01,247,,,,,0.001,,,
1.0,319.4617004394531,58.90599822998047,0.0,0.12609726190567017,,247,980.0,0.08856508135795593,0,0.8266317844390869,,1.0,51027.890625,20.0
,,,,,0.01,248,,,,,0.001,,,
1.0,179.04296875,59.104000091552734,0.0,0.15345118939876556,,248,980.0,0.08332915604114532,0,0.5799583196640015,,1.0,16028.19140625,20.0
,,,,,0.01,249,,,,,0.001,,,
1.0,19.011606216430664,59.301998138427734,0.0,0.13206766545772552,,249,980.0,0.07940715551376343,0,0.7367783784866333,,1.0,180.72059631347656,20.0
,,,,,0.01,250,,,,,0.001,,,
1.0,101.21701049804688,59.5,0.0,0.12794682383537292,,250,980.0,0.0828024372458458,0,0.6305047273635864,,1.0,5122.44189453125,20.0
,,,,,0.01,251,,,,,0.001,,,
1.0,170.05511474609375,59.698001861572266,0.0,0.14990349113941193,,251,980.0,0.0699925348162651,0,0.6373905539512634,,1.0,14459.37109375,20.0
,,,,,0.01,252,,,,,0.001,,,
1.0,88.88269805908203,59.895999908447266,0.0,0.12093004584312439,,252,980.0,0.0927291288971901,0,0.7957008481025696,,1.0,3950.06689453125,20.0
,,,,,0.01,253,,,,,0.001,,,
1.0,102.90559387207031,60.09400177001953,0.0,0.11427304148674011,,253,980.0,0.06936966627836227,0,0.5463910102844238,,1.0,5294.7802734375,20.0
,,,,,0.01,254,,,,,0.001,,,
1.0,106.09844207763672,60.29199981689453,0.0,0.16486488282680511,,254,980.0,0.08025330305099487,0,0.6857868432998657,,1.0,5628.439453125,20.0
,,,,,0.01,255,,,,,0.001,,,
1.0,144.6251220703125,60.4900016784668,0.0,0.1509239226579666,,255,980.0,0.0879746749997139,0,0.8206098675727844,,1.0,10458.212890625,20.0
,,,,,0.01,256,,,,,0.001,,,
1.0,79.51951599121094,60.6879997253418,0.0,0.12032532691955566,,256,980.0,0.0828728899359703,0,0.6214436292648315,,1.0,3161.676513671875,20.0
,,,,,0.01,257,,,,,0.001,,,
1.0,287.05615234375,60.88600158691406,0.0,0.07926415652036667,,257,980.0,0.07134099304676056,0,0.34830039739608765,,1.0,41200.61328125,20.0
,,,,,0.01,258,,,,,0.001,,,
1.0,177.50125122070312,61.08399963378906,0.0,0.10605695843696594,,258,980.0,0.07012107968330383,0,0.41843926906585693,,1.0,15753.34765625,20.0
,,,,,0.01,259,,,,,0.001,,,
1.0,146.1417236328125,61.28200149536133,0.0,0.12471669167280197,,259,980.0,0.08063055574893951,0,0.5547202825546265,,1.0,10678.7021484375,20.0
,,,,,0.01,260,,,,,0.001,,,
1.0,35.56443786621094,61.47999954223633,0.0,0.10942497849464417,,260,980.0,0.07454907894134521,0,0.40376895666122437,,1.0,632.4146728515625,20.0
,,,,,0.01,261,,,,,0.001,,,
1.0,141.73577880859375,61.678001403808594,0.0,0.09256656467914581,,261,980.0,0.08674915879964828,0,0.5349642038345337,,1.0,10044.5146484375,20.0
